sample,mean_parse_height,num_parses,type,length
t41 t23 t92 t29 t46 t16 t53 t91 t99 t40 t27 t53 t35 t90 t9 t91 t60 t60 t40,14.0,1.0,positive,19
t41 t23 t36 t31 t34 t59 t16 t59 t12 t97 t93 t68 t16 t29 t30 t60 t60 t35 t4,14.0,1.0,positive,19
t43 t60 t65 t58 t50 t59 t14 t6 t51 t77 t94 t96 t82 t62 t18 t58 t35 t85 t82,,,negative,19
t15 t12 t65 t67 t18 t96 t70 t69 t27 t74 t45 t59 t5 t77 t76 t60 t19 t83 t41,,,negative,19
t34 t23 t85 t31 t81 t18 t31 t96 t6 t91 t11 t82 t86 t34 t62 t54 t9 t66 t15,,,negative,19
t66 t92 t82 t63 t26 t29 t29 t53 t82 t52 t85 t11 t97 t45 t31 t47 t74 t19 t80,,,negative,19
t36 t40 t82 t90 t86 t68 t99 t18 t43 t99 t29 t49 t96 t58 t99 t92 t53 t51 t71,,,negative,19
t68 t54 t23 t93 t11 t22 t67 t16 t30 t35 t31 t78 t74 t64 t74 t28 t45 t35 t46,,,negative,19
t58 t9 t15 t96 t66 t93 t82 t95 t5 t40 t14 t94 t51 t86 t93 t36 t39 t77 t49,,,negative,19
t62 t85 t95 t6 t86 t27 t0 t28 t5 t71 t81 t41 t61 t66 t60 t52 t76 t92 t43,,,negative,19
t87 t95 t16 t12 t36 t8 t16 t27 t62 t93 t80 t91 t76 t11 t5 t23 t12 t11 t68,,,negative,19
t94 t86 t78 t25 t25 t81 t49 t92 t43 t14 t71 t6 t47 t52 t34 t27 t41 t50 t95,,,negative,19
t41 t34 t40 t12 t49 t68 t59 t34 t92 t83 t29 t46 t74 t60 t60 t67 t91 t90 t40 t91,9.0,1.0,positive,20
t41 t31 t29 t40 t34 t71 t42 t83 t77 t12 t31 t93 t77 t54 t52 t50 t27 t80 t53 t40,14.0,1.0,positive,20
t41 t23 t51 t34 t50 t85 t9 t4 t49 t4 t5 t43 t31 t18 t29 t40 t27 t53 t9 t93,14.0,1.0,positive,20
t41 t34 t61 t16 t29 t46 t86 t99 t40 t62 t4 t83 t53 t14 t90 t9 t91 t60 t60 t9,15.0,1.0,positive,20
t41 t34 t61 t16 t40 t34 t71 t18 t69 t78 t2 t91 t53 t35 t90 t40 t91 t4 t29 t4,15.0,1.0,positive,20
t41 t23 t61 t65 t42 t12 t42 t9 t41 t23 t59 t42 t14 t41 t31 t29 t85 t9 t83 t4,14.0,1.0,positive,20
t41 t34 t92 t85 t14 t77 t91 t77 t91 t49 t29 t40 t34 t71 t30 t52 t94 t40 t53 t40,12.0,1.0,positive,20
t41 t23 t92 t27 t34 t78 t63 t65 t30 t60 t60 t14 t4 t4 t19 t29 t87 t30 t49 t83,14.0,1.0,positive,20
t41 t23 t51 t23 t36 t58 t34 t71 t18 t46 t93 t58 t93 t58 t78 t2 t91 t29 t85 t9,15.0,1.0,positive,20
t41 t34 t51 t96 t31 t71 t36 t6 t34 t78 t29 t40 t0 t4 t4 t53 t35 t90 t40 t91,10.0,1.0,positive,20
t67 t95 t5 t60 t11 t80 t9 t87 t83 t0 t41 t54 t74 t25 t34 t40 t45 t64 t85 t30,,,negative,20
t62 t28 t28 t68 t28 t26 t45 t69 t27 t18 t14 t69 t86 t40 t95 t81 t29 t95 t65 t94,,,negative,20
t26 t68 t40 t80 t14 t92 t80 t87 t49 t90 t9 t58 t61 t51 t25 t93 t45 t22 t83 t97,,,negative,20
t74 t90 t0 t14 t96 t23 t28 t14 t40 t81 t43 t89 t89 t52 t36 t90 t8 t92 t67 t85,,,negative,20
t39 t41 t83 t29 t53 t2 t58 t14 t74 t14 t5 t30 t63 t93 t35 t87 t50 t49 t51 t54,,,negative,20
t54 t27 t29 t94 t30 t64 t30 t59 t11 t51 t93 t81 t70 t89 t30 t4 t80 t18 t99 t51,,,negative,20
t40 t40 t70 t69 t64 t95 t26 t95 t61 t45 t51 t51 t40 t97 t51 t42 t50 t65 t47 t28,,,negative,20
t43 t40 t26 t89 t61 t66 t47 t70 t96 t22 t50 t86 t11 t43 t43 t63 t4 t2 t89 t2,,,negative,20
t58 t31 t6 t52 t27 t8 t0 t4 t11 t65 t99 t89 t31 t66 t12 t27 t81 t16 t89 t0,,,negative,20
t62 t0 t80 t39 t78 t64 t65 t71 t46 t31 t62 t8 t12 t82 t74 t58 t82 t90 t12 t14,,,negative,20
t41 t23 t40 t12 t31 t31 t83 t68 t16 t40 t43 t23 t92 t18 t4 t53 t9 t77 t91 t29 t93,15.0,1.0,positive,21
t41 t23 t92 t53 t34 t60 t60 t40 t4 t29 t27 t87 t18 t99 t97 t29 t29 t22 t60 t60 t40,13.0,1.0,positive,21
t41 t31 t29 t40 t34 t71 t26 t34 t50 t83 t5 t52 t50 t27 t27 t27 t80 t53 t67 t91 t4,15.0,1.0,positive,21
t41 t34 t61 t42 t83 t92 t23 t50 t29 t40 t27 t53 t40 t29 t46 t74 t71 t35 t90 t40 t91,12.0,1.0,positive,21
t41 t34 t36 t34 t50 t30 t60 t60 t14 t77 t91 t4 t29 t23 t92 t93 t68 t16 t29 t85 t40,16.0,1.0,positive,21
t41 t34 t50 t87 t30 t49 t27 t27 t27 t40 t27 t53 t35 t90 t9 t91 t90 t9 t91 t29 t93,12.0,1.0,positive,21
t41 t34 t43 t68 t80 t46 t81 t34 t68 t34 t36 t58 t61 t47 t62 t42 t40 t41 t31 t83 t4,17.0,1.0,positive,21
t41 t34 t51 t50 t78 t46 t86 t62 t42 t35 t4 t94 t46 t69 t12 t49 t29 t40 t27 t53 t40,14.0,1.0,positive,21
t41 t31 t29 t46 t50 t53 t91 t99 t40 t60 t39 t4 t53 t40 t60 t60 t67 t91 t90 t40 t91,15.0,1.0,positive,21
t41 t34 t51 t31 t83 t77 t54 t0 t77 t91 t93 t27 t29 t40 t34 t78 t53 t90 t91 t77 t91,11.0,1.0,positive,21
t43 t74 t34 t18 t52 t91 t87 t29 t28 t93 t49 t15 t2 t6 t52 t8 t15 t78 t58 t40 t18,,,negative,21
t53 t26 t63 t35 t49 t67 t86 t40 t66 t28 t4 t81 t14 t53 t35 t80 t59 t15 t90 t58 t81,,,negative,21
t58 t67 t74 t82 t71 t69 t96 t81 t43 t2 t93 t86 t8 t23 t89 t39 t23 t45 t14 t25 t81,,,negative,21
t83 t68 t35 t51 t22 t74 t23 t46 t0 t71 t41 t60 t99 t54 t60 t71 t80 t94 t97 t80 t92,,,negative,21
t82 t27 t54 t50 t34 t66 t4 t50 t80 t26 t19 t74 t78 t9 t91 t86 t30 t70 t76 t39 t63,,,negative,21
t18 t91 t71 t83 t5 t99 t93 t19 t47 t8 t9 t90 t42 t8 t9 t11 t95 t85 t82 t46 t30,,,negative,21
t26 t15 t52 t30 t77 t40 t76 t59 t76 t70 t29 t30 t91 t27 t78 t97 t76 t43 t43 t58 t92,,,negative,21
t28 t26 t87 t5 t86 t59 t18 t45 t96 t60 t61 t60 t36 t94 t23 t77 t31 t87 t91 t19 t25,,,negative,21
t35 t29 t77 t11 t14 t23 t26 t11 t77 t81 t34 t19 t80 t30 t76 t60 t36 t29 t6 t66 t85,,,negative,21
t80 t62 t19 t66 t47 t34 t23 t92 t14 t80 t26 t26 t0 t35 t47 t80 t78 t6 t0 t46 t14,,,negative,21
t41 t23 t43 t68 t16 t40 t34 t71 t87 t5 t42 t40 t5 t96 t95 t87 t91 t53 t40 t4 t29 t93,18.0,1.0,positive,22
t41 t34 t43 t68 t16 t27 t29 t46 t62 t42 t91 t99 t40 t28 t39 t93 t53 t14 t4 t71 t35 t4,15.0,1.0,positive,22
t41 t31 t29 t40 t34 t71 t65 t42 t36 t42 t9 t77 t12 t96 t31 t71 t40 t70 t87 t91 t53 t9,16.0,1.0,positive,22
t41 t23 t59 t96 t31 t71 t60 t45 t11 t62 t42 t40 t41 t31 t4 t87 t18 t46 t59 t97 t27 t4,16.0,1.0,positive,22
t41 t34 t51 t23 t99 t58 t34 t71 t87 t91 t71 t96 t31 t71 t60 t4 t23 t36 t78 t2 t91 t83,16.0,1.0,positive,22
t41 t23 t59 t34 t51 t50 t93 t77 t12 t11 t5 t77 t42 t14 t4 t92 t23 t43 t68 t16 t4 t4,15.0,1.0,positive,22
t41 t23 t43 t68 t23 t46 t81 t16 t34 t34 t5 t47 t62 t42 t40 t92 t23 t43 t68 t16 t83 t4,17.0,1.0,positive,22
t41 t34 t51 t50 t85 t40 t4 t49 t65 t18 t36 t97 t49 t27 t42 t14 t94 t46 t69 t19 t49 t93,12.0,1.0,positive,22
t41 t34 t59 t42 t14 t92 t34 t59 t42 t83 t92 t31 t83 t83 t53 t34 t60 t60 t9 t4 t29 t4,14.0,1.0,positive,22
t41 t31 t29 t40 t34 t71 t18 t16 t52 t50 t58 t96 t31 t71 t65 t68 t23 t92 t68 t89 t53 t9,18.0,1.0,positive,22
t42 t85 t63 t95 t46 t14 t5 t60 t87 t11 t39 t59 t47 t70 t87 t18 t51 t14 t95 t18 t83 t80,,,negative,22
t9 t66 t78 t12 t41 t90 t89 t89 t2 t30 t46 t90 t27 t54 t76 t31 t2 t23 t14 t69 t65 t77,,,negative,22
t0 t69 t52 t50 t39 t62 t12 t87 t64 t93 t25 t86 t68 t18 t99 t4 t86 t46 t8 t63 t85 t2,,,negative,22
t87 t41 t6 t49 t93 t53 t29 t97 t29 t23 t91 t41 t62 t80 t36 t52 t41 t0 t91 t83 t26 t83,,,negative,22
t87 t47 t23 t47 t4 t92 t6 t81 t14 t69 t80 t22 t30 t69 t34 t89 t16 t80 t54 t95 t43 t8,,,negative,22
t5 t59 t59 t85 t68 t52 t18 t87 t34 t85 t9 t53 t22 t91 t87 t59 t85 t99 t92 t43 t34 t46,,,negative,22
t42 t25 t78 t80 t11 t5 t71 t28 t42 t12 t27 t5 t19 t61 t22 t30 t31 t60 t25 t96 t80 t6,,,negative,22
t64 t0 t58 t49 t63 t58 t45 t74 t15 t40 t89 t40 t71 t11 t34 t92 t71 t85 t71 t60 t91 t35,,,negative,22
t87 t14 t23 t58 t42 t61 t60 t36 t8 t4 t36 t5 t89 t69 t31 t66 t9 t70 t97 t74 t80 t9,,,negative,22
t70 t30 t5 t26 t36 t19 t28 t76 t43 t34 t63 t92 t14 t30 t50 t97 t95 t34 t86 t54 t52 t50,,,negative,22
t41 t23 t50 t34 t93 t58 t11 t86 t42 t67 t91 t90 t14 t4 t91 t94 t46 t60 t40 t12 t19 t29 t93,18.0,1.0,positive,23
t41 t34 t92 t27 t64 t23 t46 t47 t68 t86 t42 t9 t94 t86 t69 t19 t19 t49 t29 t40 t27 t53 t9,17.0,1.0,positive,23
t41 t31 t29 t40 t34 t71 t18 t99 t97 t52 t92 t5 t40 t12 t23 t50 t31 t93 t67 t53 t67 t91 t4,16.0,1.0,positive,23
t41 t34 t92 t65 t26 t23 t36 t58 t49 t29 t22 t71 t67 t91 t90 t14 t90 t14 t90 t9 t91 t91 t91,15.0,1.0,positive,23
t41 t23 t51 t50 t85 t14 t90 t40 t91 t90 t40 t91 t49 t29 t40 t62 t4 t29 t85 t40 t53 t35 t4,12.0,1.0,positive,23
t41 t34 t51 t23 t99 t58 t0 t4 t29 t40 t34 t71 t52 t50 t80 t71 t15 t78 t2 t91 t53 t9 t83,19.0,1.0,positive,23
t41 t23 t51 t93 t58 t34 t78 t53 t34 t78 t91 t77 t65 t60 t60 t35 t77 t91 t77 t91 t29 t27 t4,15.0,1.0,positive,23
t41 t31 t29 t40 t34 t71 t30 t52 t50 t77 t71 t18 t97 t93 t58 t91 t77 t65 t18 t69 t49 t53 t9,22.0,1.0,positive,23
t41 t23 t43 t68 t42 t25 t92 t23 t40 t11 t46 t45 t16 t96 t27 t76 t78 t91 t49 t68 t16 t83 t4,17.0,1.0,positive,23
t41 t34 t61 t78 t46 t86 t86 t42 t40 t92 t23 t59 t34 t65 t23 t50 t93 t27 t29 t30 t71 t9 t83,14.0,1.0,positive,23
t64 t97 t2 t30 t83 t52 t86 t35 t12 t87 t46 t81 t65 t34 t43 t70 t71 t91 t71 t67 t96 t94 t22,,,negative,23
t91 t2 t62 t91 t52 t63 t9 t93 t39 t41 t80 t85 t62 t60 t27 t36 t83 t34 t11 t30 t61 t54 t35,,,negative,23
t22 t90 t41 t2 t31 t9 t58 t4 t9 t45 t0 t47 t12 t14 t81 t60 t54 t39 t9 t97 t54 t53 t99,,,negative,23
t76 t67 t95 t78 t35 t83 t99 t9 t5 t4 t66 t54 t99 t90 t77 t74 t61 t52 t69 t6 t80 t67 t42,,,negative,23
t36 t51 t80 t94 t36 t81 t41 t62 t39 t71 t23 t52 t43 t93 t86 t89 t68 t19 t60 t87 t65 t81 t0,,,negative,23
t52 t22 t47 t95 t77 t50 t11 t4 t41 t53 t12 t70 t14 t15 t81 t16 t34 t51 t12 t26 t41 t94 t26,,,negative,23
t6 t99 t9 t93 t60 t59 t92 t90 t80 t6 t29 t58 t80 t25 t67 t70 t87 t86 t95 t35 t77 t59 t63,,,negative,23
t54 t64 t89 t26 t16 t0 t59 t5 t99 t92 t4 t80 t95 t25 t46 t27 t30 t86 t86 t59 t52 t67 t64,,,negative,23
t28 t95 t80 t36 t19 t4 t59 t95 t85 t45 t6 t97 t2 t92 t62 t30 t70 t63 t80 t93 t22 t40 t14,,,negative,23
t67 t16 t66 t42 t6 t16 t22 t0 t66 t11 t18 t71 t0 t61 t68 t19 t99 t29 t19 t71 t50 t61 t45,,,negative,23
t41 t23 t51 t50 t40 t43 t34 t50 t59 t19 t97 t18 t29 t53 t64 t60 t60 t40 t53 t40 t77 t91 t97 t93,18.0,1.0,positive,24
t41 t34 t40 t12 t31 t34 t51 t16 t29 t40 t34 t71 t30 t87 t91 t53 t40 t68 t59 t23 t51 t16 t93 t93,17.0,1.0,positive,24
t41 t34 t36 t49 t68 t76 t87 t34 t92 t27 t93 t42 t25 t11 t67 t60 t40 t19 t49 t29 t22 t60 t60 t40,11.0,1.0,positive,24
t41 t34 t51 t52 t58 t34 t71 t26 t15 t52 t51 t93 t58 t34 t71 t18 t36 t97 t52 t50 t58 t61 t80 t93,18.0,1.0,positive,24
t41 t23 t40 t12 t49 t68 t76 t87 t34 t50 t29 t40 t27 t53 t40 t29 t40 t0 t90 t40 t91 t4 t53 t40,12.0,1.0,positive,24
t41 t31 t29 t46 t16 t53 t91 t36 t40 t62 t90 t9 t91 t4 t53 t35 t90 t14 t90 t9 t91 t91 t71 t40,17.0,1.0,positive,24
t41 t23 t50 t29 t53 t34 t71 t26 t96 t31 t60 t60 t60 t68 t89 t78 t66 t91 t63 t65 t60 t60 t35 t4,18.0,1.0,positive,24
t41 t34 t61 t59 t31 t4 t34 t85 t40 t77 t91 t19 t97 t29 t40 t0 t4 t4 t53 t67 t91 t90 t40 t91,11.0,1.0,positive,24
t41 t34 t51 t96 t31 t71 t28 t45 t60 t18 t93 t27 t29 t22 t60 t60 t90 t91 t90 t67 t91 t77 t91 t91,11.0,1.0,positive,24
t41 t23 t92 t29 t40 t34 t71 t26 t23 t51 t50 t85 t40 t4 t29 t27 t27 t4 t77 t54 t87 t91 t53 t40,21.0,1.0,positive,24
t4 t19 t93 t96 t51 t9 t9 t47 t61 t14 t45 t39 t50 t97 t85 t29 t70 t50 t6 t69 t9 t47 t81 t42,,,negative,24
t80 t62 t5 t11 t43 t34 t90 t34 t26 t68 t51 t14 t80 t90 t63 t77 t50 t43 t81 t60 t15 t18 t94 t62,,,negative,24
t14 t26 t87 t71 t42 t41 t63 t51 t61 t97 t77 t26 t12 t61 t83 t18 t67 t18 t23 t80 t94 t74 t30 t4,,,negative,24
t66 t11 t80 t83 t74 t96 t94 t26 t91 t90 t26 t52 t54 t45 t31 t82 t9 t18 t5 t78 t91 t85 t63 t80,,,negative,24
t22 t99 t29 t62 t39 t99 t86 t19 t28 t66 t54 t52 t50 t6 t64 t42 t45 t46 t39 t18 t53 t66 t39 t96,,,negative,24
t18 t54 t66 t39 t87 t70 t77 t50 t35 t4 t94 t68 t31 t46 t67 t66 t71 t23 t91 t35 t2 t45 t15 t49,,,negative,24
t67 t77 t49 t19 t25 t36 t4 t36 t94 t78 t96 t50 t76 t14 t45 t43 t5 t41 t92 t15 t42 t15 t68 t59,,,negative,24
t91 t9 t66 t86 t42 t50 t5 t4 t66 t95 t16 t43 t39 t31 t66 t25 t67 t40 t31 t39 t14 t46 t60 t93,,,negative,24
t49 t67 t92 t66 t47 t16 t0 t69 t43 t12 t74 t74 t68 t61 t82 t41 t93 t28 t96 t35 t90 t12 t50 t4,,,negative,24
t80 t85 t83 t95 t80 t61 t59 t19 t99 t16 t47 t31 t68 t74 t68 t87 t59 t8 t19 t49 t36 t25 t19 t46,,,negative,24
t41 t34 t51 t93 t58 t34 t71 t30 t52 t50 t87 t18 t69 t49 t27 t27 t77 t54 t43 t46 t29 t30 t71 t14 t4,19.0,1.0,positive,25
t41 t23 t36 t34 t43 t68 t16 t34 t51 t16 t29 t22 t60 t60 t35 t90 t40 t91 t68 t16 t29 t40 t27 t53 t40,15.0,1.0,positive,25
t41 t34 t43 t68 t87 t42 t12 t42 t9 t41 t31 t29 t85 t40 t29 t40 t34 t71 t30 t87 t91 t53 t90 t91 t4,11.0,1.0,positive,25
t41 t34 t51 t16 t65 t18 t46 t93 t58 t91 t64 t40 t27 t53 t67 t91 t90 t35 t4 t91 t4 t19 t97 t49 t4,22.0,1.0,positive,25
t41 t23 t40 t12 t49 t68 t65 t5 t42 t40 t41 t31 t29 t40 t0 t77 t91 t4 t53 t40 t29 t40 t27 t53 t9,15.0,1.0,positive,25
t41 t23 t59 t87 t42 t12 t42 t9 t41 t23 t43 t68 t59 t23 t51 t16 t83 t29 t85 t90 t91 t90 t9 t91 t83,14.0,1.0,positive,25
t41 t23 t92 t59 t19 t49 t65 t30 t49 t87 t42 t14 t5 t93 t58 t49 t40 t34 t78 t53 t40 t77 t91 t49 t4,12.0,1.0,positive,25
t41 t34 t59 t15 t11 t86 t42 t35 t77 t91 t92 t34 t61 t34 t65 t34 t92 t93 t93 t87 t18 t46 t59 t29 t83,14.0,1.0,positive,25
t41 t23 t51 t23 t50 t29 t40 t27 t53 t40 t77 t34 t96 t27 t36 t40 t27 t53 t9 t27 t29 t40 t27 t53 t40,14.0,1.0,positive,25
t41 t23 t51 t34 t50 t29 t85 t9 t5 t34 t78 t29 t46 t74 t60 t60 t67 t91 t90 t90 t91 t90 t9 t91 t91,12.0,1.0,positive,25
t85 t97 t92 t40 t12 t95 t95 t59 t97 t92 t4 t64 t70 t2 t23 t81 t61 t4 t30 t42 t71 t26 t40 t34 t11,,,negative,25
t47 t31 t66 t89 t22 t6 t54 t91 t82 t8 t77 t12 t60 t11 t63 t12 t89 t97 t27 t19 t74 t97 t99 t18 t81,,,negative,25
t82 t64 t51 t91 t69 t41 t59 t89 t63 t58 t35 t58 t54 t49 t28 t80 t64 t22 t89 t62 t29 t22 t39 t18 t78,,,negative,25
t18 t69 t89 t8 t81 t39 t9 t9 t97 t0 t93 t63 t42 t83 t71 t46 t51 t65 t76 t15 t89 t41 t34 t82 t96,,,negative,25
t77 t60 t89 t65 t31 t77 t4 t51 t81 t82 t4 t22 t49 t8 t74 t45 t77 t41 t31 t70 t66 t11 t15 t40 t42,,,negative,25
t89 t69 t99 t54 t23 t87 t34 t70 t16 t14 t4 t54 t9 t91 t63 t52 t81 t77 t49 t28 t36 t76 t36 t29 t89,,,negative,25
t58 t60 t6 t95 t6 t4 t16 t45 t90 t83 t54 t5 t70 t26 t47 t31 t2 t60 t78 t25 t76 t95 t2 t67 t68,,,negative,25
t4 t89 t29 t15 t45 t53 t51 t51 t29 t53 t29 t85 t78 t40 t49 t95 t16 t50 t9 t66 t86 t0 t42 t41 t31,,,negative,25
t16 t92 t34 t46 t41 t47 t82 t23 t71 t81 t63 t11 t82 t9 t74 t91 t23 t23 t15 t15 t51 t76 t11 t11 t5,,,negative,25
t71 t93 t0 t67 t62 t63 t97 t2 t85 t47 t99 t30 t70 t64 t30 t96 t96 t2 t63 t6 t70 t63 t67 t25 t83,,,negative,25
t41 t23 t50 t29 t40 t34 t71 t52 t15 t34 t71 t18 t16 t87 t91 t58 t96 t47 t71 t96 t47 t87 t91 t53 t14 t4,20.0,1.0,positive,26
t41 t23 t51 t31 t29 t40 t60 t18 t29 t22 t60 t60 t9 t53 t9 t77 t16 t96 t27 t99 t40 t27 t53 t9 t27 t93,18.0,1.0,positive,26
t41 t34 t51 t50 t29 t40 t34 t71 t30 t52 t50 t8 t71 t52 t16 t58 t93 t58 t71 t15 t53 t67 t91 t90 t9 t91,20.0,1.0,positive,26
t41 t34 t61 t76 t65 t31 t4 t27 t29 t46 t86 t99 t85 t35 t90 t90 t91 t77 t91 t91 t60 t60 t35 t90 t40 t91,16.0,1.0,positive,26
t41 t34 t59 t96 t95 t11 t94 t46 t58 t61 t50 t86 t91 t77 t87 t96 t27 t77 t42 t14 t4 t41 t34 t92 t83 t83,16.0,1.0,positive,26
t41 t23 t59 t59 t31 t29 t40 t65 t68 t34 t51 t96 t47 t62 t4 t4 t39 t4 t53 t35 t77 t91 t29 t22 t71 t40,20.0,1.0,positive,26
t41 t31 t29 t40 t43 t31 t18 t29 t40 t34 t71 t26 t15 t78 t66 t91 t53 t14 t90 t35 t4 t91 t53 t67 t91 t4,17.0,1.0,positive,26
t41 t34 t61 t76 t87 t23 t51 t96 t47 t34 t71 t30 t87 t91 t87 t30 t49 t29 t85 t67 t91 t90 t9 t91 t27 t4,16.0,1.0,positive,26
t41 t34 t51 t23 t51 t15 t27 t4 t77 t86 t91 t77 t87 t96 t27 t36 t53 t34 t71 t35 t4 t60 t39 t93 t27 t83,15.0,1.0,positive,26
t41 t23 t51 t23 t50 t29 t40 t28 t18 t93 t53 t14 t90 t40 t91 t77 t16 t96 t27 t99 t85 t40 t62 t4 t4 t4,15.0,1.0,positive,26
t54 t42 t23 t0 t6 t62 t90 t27 t35 t77 t15 t12 t82 t67 t96 t30 t80 t30 t29 t46 t28 t30 t95 t29 t18 t96,,,negative,26
t22 t68 t26 t4 t30 t64 t36 t64 t85 t14 t59 t53 t26 t36 t46 t52 t31 t15 t22 t95 t95 t42 t35 t90 t2 t22,,,negative,26
t39 t50 t36 t64 t53 t87 t65 t49 t29 t96 t16 t47 t86 t0 t19 t46 t80 t99 t85 t41 t26 t80 t97 t34 t82 t63,,,negative,26
t35 t35 t86 t85 t59 t46 t41 t0 t93 t93 t65 t92 t77 t62 t71 t43 t22 t19 t69 t6 t26 t63 t54 t67 t80 t25,,,negative,26
t40 t50 t28 t52 t50 t27 t51 t91 t12 t25 t46 t53 t87 t43 t82 t52 t35 t23 t5 t43 t68 t62 t29 t74 t42 t14,,,negative,26
t51 t54 t2 t93 t50 t97 t66 t58 t71 t53 t36 t42 t68 t91 t61 t76 t52 t51 t42 t76 t58 t74 t54 t59 t22 t9,,,negative,26
t51 t87 t50 t39 t86 t35 t42 t51 t23 t62 t41 t22 t9 t66 t15 t23 t62 t12 t14 t74 t99 t46 t11 t11 t87 t5,,,negative,26
t23 t64 t5 t47 t0 t40 t86 t58 t81 t89 t52 t66 t59 t77 t60 t87 t65 t16 t18 t51 t39 t28 t30 t82 t65 t40,,,negative,26
t92 t11 t11 t50 t83 t22 t40 t67 t41 t70 t61 t23 t70 t62 t22 t63 t35 t92 t80 t99 t47 t82 t29 t90 t23 t63,,,negative,26
t43 t41 t62 t23 t70 t78 t51 t15 t27 t66 t87 t80 t65 t22 t4 t62 t86 t87 t92 t95 t34 t61 t71 t26 t78 t85,,,negative,26
t41 t23 t50 t65 t52 t61 t16 t77 t71 t26 t15 t71 t31 t29 t40 t62 t4 t4 t53 t40 t77 t12 t97 t29 t22 t71 t40,17.0,1.0,positive,27
t41 t23 t51 t96 t31 t71 t40 t52 t34 t71 t18 t97 t59 t52 t51 t96 t31 t60 t60 t28 t45 t27 t27 t77 t71 t30 t83,18.0,1.0,positive,27
t41 t23 t59 t15 t11 t94 t86 t58 t23 t99 t58 t92 t64 t96 t27 t77 t42 t14 t90 t40 t91 t41 t34 t92 t27 t4 t83,17.0,1.0,positive,27
t41 t34 t36 t34 t61 t31 t83 t77 t54 t11 t62 t42 t9 t92 t34 t50 t29 t40 t27 t53 t14 t4 t31 t93 t68 t16 t4,18.0,1.0,positive,27
t41 t34 t43 t68 t16 t65 t42 t83 t77 t12 t96 t31 t71 t28 t45 t49 t40 t60 t18 t83 t53 t9 t77 t91 t97 t27 t93,14.0,1.0,positive,27
t41 t23 t40 t68 t34 t99 t58 t96 t47 t34 t78 t91 t49 t68 t87 t42 t40 t42 t90 t91 t4 t41 t23 t51 t50 t4 t93,14.0,1.0,positive,27
t41 t34 t92 t42 t14 t94 t86 t60 t40 t12 t97 t29 t40 t62 t4 t29 t40 t60 t18 t4 t53 t9 t53 t14 t90 t40 t91,15.0,1.0,positive,27
t41 t31 t29 t40 t34 t71 t30 t52 t81 t94 t67 t58 t96 t95 t51 t50 t86 t63 t87 t96 t27 t47 t77 t12 t53 t35 t4,19.0,1.0,positive,27
t41 t23 t50 t87 t26 t23 t61 t16 t29 t46 t50 t53 t91 t36 t46 t74 t60 t60 t35 t4 t71 t9 t77 t12 t49 t27 t93,21.0,1.0,positive,27
t41 t23 t51 t34 t36 t31 t31 t4 t68 t15 t11 t86 t42 t14 t4 t92 t31 t93 t83 t5 t34 t78 t29 t85 t90 t91 t4,16.0,1.0,positive,27
t49 t71 t60 t6 t83 t16 t26 t22 t93 t9 t34 t74 t92 t29 t43 t54 t39 t90 t83 t6 t83 t26 t18 t25 t19 t63 t54,,,negative,27
t6 t5 t63 t86 t60 t66 t81 t28 t99 t65 t53 t87 t51 t62 t96 t62 t46 t47 t34 t76 t45 t16 t68 t18 t0 t45 t23,,,negative,27
t99 t52 t97 t16 t68 t22 t6 t93 t40 t18 t95 t99 t65 t2 t58 t16 t15 t34 t94 t94 t59 t77 t12 t91 t85 t31 t47,,,negative,27
t34 t43 t34 t36 t31 t58 t95 t61 t83 t27 t96 t42 t40 t81 t85 t0 t35 t82 t2 t34 t77 t25 t82 t62 t49 t40 t97,,,negative,27
t22 t62 t92 t36 t86 t92 t12 t65 t62 t58 t85 t92 t52 t46 t50 t93 t71 t42 t66 t16 t25 t62 t81 t35 t35 t0 t91,,,negative,27
t62 t67 t12 t40 t58 t50 t54 t66 t83 t64 t83 t22 t36 t52 t52 t16 t53 t83 t82 t39 t66 t89 t53 t54 t39 t11 t35,,,negative,27
t36 t92 t59 t86 t16 t51 t34 t49 t42 t46 t26 t41 t51 t6 t29 t6 t34 t2 t27 t46 t50 t0 t0 t25 t53 t47 t25,,,negative,27
t81 t5 t47 t95 t16 t30 t94 t87 t15 t11 t18 t27 t4 t26 t36 t43 t12 t74 t97 t43 t4 t77 t62 t61 t39 t71 t16,,,negative,27
t89 t91 t18 t5 t67 t58 t81 t35 t94 t4 t70 t9 t45 t69 t50 t36 t97 t34 t70 t61 t70 t87 t43 t40 t46 t95 t30,,,negative,27
t68 t95 t11 t29 t92 t86 t31 t62 t58 t62 t70 t90 t26 t77 t15 t23 t11 t9 t29 t70 t65 t45 t6 t81 t66 t82 t15,,,negative,27
t41 t23 t51 t31 t29 t46 t23 t36 t34 t99 t58 t52 t45 t91 t99 t53 t64 t60 t60 t35 t77 t91 t71 t9 t5 t34 t78 t83,20.0,1.0,positive,28
t41 t23 t51 t50 t27 t40 t34 t71 t26 t23 t61 t16 t29 t40 t34 t78 t53 t67 t91 t4 t5 t87 t91 t53 t9 t4 t49 t93,22.0,1.0,positive,28
t41 t34 t36 t31 t31 t4 t68 t34 t65 t31 t4 t40 t34 t78 t53 t40 t4 t29 t27 t40 t28 t39 t83 t53 t40 t4 t49 t93,14.0,1.0,positive,28
